"","X1","id","price","type","sqfeet","beds","baths","cats_allowed","dogs_allowed","smoking_allowed","wheelchair_access","comes_furnished","state","State Name","MedianIncome","Governor","Pop","LandArea(sqmi)","PopDensity","TaxRate","DeathPenalty","PctWhite","PctBlack"
"1491",194897,7028169644,823,"apartment",916,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1492",161387,7039992137,572,"apartment",700,1,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1493",184060,7036436882,980,"apartment",960,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1494",258056,7045476984,1195,"apartment",1195,3,2,1,1,1,0,0,"nd","North Dakota",63837,"R",754942,70698,10.67841,1.11,0,84.4,3
"1495",231161,7034199933,795,"apartment",1248,3,2,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1496",16761,7047590099,833,"apartment",800,3,2,0,0,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1497",222023,7049147855,735,"apartment",685,1,1,0,0,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1498",254159,7038893223,1075,"apartment",1200,3,1,0,0,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1499",360975,7050430554,1290,"apartment",991,2,2,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1500",213189,7049898813,1590,"apartment",1299,3,2,1,1,0,1,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1501",381233,7049330344,980,"apartment",940,2,1,1,1,0,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1502",25134,7030851619,1302,"apartment",1161,2,2,0,0,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1503",178037,7046792059,1841,"apartment",648,1,1,0,1,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"1504",147644,7045133769,1397,"apartment",1292,3,2,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1505",67420,7041649223,1450,"apartment",1200,2,1,1,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1506",150281,7049314236,600,"apartment",480,0,1,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1507",108707,7049307046,1909,"apartment",1267,3,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1508",269357,7050714185,985,"apartment",890,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1509",323526,7051075076,854,"apartment",1148,3,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1510",327825,7044715468,735,"apartment",750,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1511",256415,7027837807,1800,"apartment",930,2,1,1,1,1,0,0,"nh","New Hampshire",74991,"R",1359711,9349,145.4392,2.03,0,90.3,1.3
"1512",243090,7038504859,626,"apartment",449,0,1,1,1,0,1,0,"nm","New Mexico",47160,"D",2096829,121590,17.24508,0.97,0,37.4,1.8
"1513",189502,7042503657,915,"apartment",820,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1514",210684,7040364153,710,"apartment",650,1,1,1,1,0,0,0,"mo","Missouri",54478,"R",6137428,69707,88.04608,1.11,1,79.4,11.4
"1515",30113,7037560874,1795,"apartment",1000,2,2,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1516",113344,7023574796,738,"apartment",800,2,1,0,0,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1517",82447,7039415262,1104,"apartment",800,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1518",185409,7025278958,599,"apartment",600,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1519",302412,7032819056,985,"apartment",1035,2,2,0,0,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1520",186915,7045859702,925,"apartment",850,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1521",234050,7042889660,735,"apartment",812,2,1,0,0,0,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"1522",159503,7041836621,729,"apartment",704,1,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1523",101365,7049881869,1130,"apartment",775,1,1,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1524",153563,7038340151,635,"apartment",716,1,1,0,0,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1525",283119,7051220951,1451,"apartment",567,1,1,1,1,0,1,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1526",254849,7044457729,975,"apartment",1000,2,1,0,0,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1527",193092,7045073871,520,"apartment",1490,4,4.5,1,1,1,0,1,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1528",185824,7050861868,1466,"apartment",751,1,1.5,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1529",185065,7014780051,915,"apartment",960,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1530",237406,7045069175,1645,"apartment",674,2,1,1,1,0,1,1,"nj","New Jersey",81740,"D",8882190,8723,1018.249,2.31,0,54.8,12.8
"1531",142286,7027175833,749,"apartment",910,2,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1532",124380,7045479689,835,"apartment",866,2,1,1,1,1,0,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1533",306404,7042855216,1169,"apartment",1086,2,2,1,1,0,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1534",317724,7045213895,1295,"apartment",1300,3,2.5,0,0,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1535",256621,7042482644,1685,"apartment",743,1,1,0,0,1,0,0,"nh","New Hampshire",74991,"R",1359711,9349,145.4392,2.03,0,90.3,1.3
"1536",220917,7026745996,1185,"apartment",1176,2,0,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1537",312753,7039579493,949,"apartment",825,2,1,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1538",191821,7025179865,930,"apartment",920,2,1.5,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1539",261930,7015903912,740,"apartment",736,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1540",372801,7031402122,860,"apartment",850,2,1,0,0,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1541",73677,7047462338,1059,"apartment",900,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1542",19873,7039393418,580,"apartment",740,1,1,0,0,1,0,0,"ar","Arkansas",47062,"R",3017804,53179,56.74803964,0.67,1,72.3,15.2
"1543",259175,7018740976,585,"apartment",750,2,1,1,1,1,0,0,"nd","North Dakota",63837,"R",754942,70698,10.67841,1.11,0,84.4,3
"1544",153932,7038605548,665,"apartment",925,2,2,1,1,1,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1545",49484,7033418936,1835,"apartment",1045,2,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1546",350303,7045885950,945,"apartment",700,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1547",55277,7040425915,1799,"apartment",1069,2,2,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1548",258846,7035888515,876,"apartment",1073,2,2,1,1,1,0,0,"nd","North Dakota",63837,"R",754942,70698,10.67841,1.11,0,84.4,3
"1549",354038,7049695271,960,"apartment",750,2,2,1,1,0,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"1550",176566,7025078217,1035,"apartment",665,1,1,1,0,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1551",101531,7048381652,1050,"apartment",725,2,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1552",142704,7039369047,628,"apartment",750,2,1,1,1,0,0,0,"ks","Kansas",58218,"D",2913314,82278,35.40818,1.47,1,75.9,5.5
"1553",6371,7050079224,3195,"apartment",1100,2,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1554",256410,7031055538,1350,"apartment",1100,2,1,0,0,0,0,0,"nh","New Hampshire",74991,"R",1359711,9349,145.4392,2.03,0,90.3,1.3
"1555",19452,7042517960,580,"apartment",460,0,1,1,1,1,0,0,"ar","Arkansas",47062,"R",3017804,53179,56.74803964,0.67,1,72.3,15.2
"1556",106407,7033554402,1095,"apartment",1056,2,2,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1557",271618,7048251267,684,"apartment",813,2,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1558",25862,7050028502,2124,"apartment",1020,2,2,1,1,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1559",316205,7046469072,839,"apartment",607,1,1,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1560",207468,7039368361,719,"apartment",1000,2,1.5,1,1,1,0,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1561",120890,7049316916,1460,"apartment",1039,2,2,1,1,0,0,0,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1562",349957,7035163412,749,"apartment",463,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1563",76333,7048994853,1200,"apartment",1100,2,2,0,0,1,0,1,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1564",143455,7047405982,1161,"apartment",1265,3,2,1,1,0,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1565",73443,7045191918,903,"apartment",877,1,1,1,1,0,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1566",275378,7049672462,649,"apartment",535,1,1,1,1,1,0,0,"ok","Oklahoma",51924,"R",3931316,69899,56.24281,0.89,1,65.6,7.2
"1567",195848,7040804066,720,"apartment",625,1,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1568",147361,7040594239,640,"apartment",700,1,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1569",84476,7037226170,1125,"apartment",875,2,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1570",234779,7051112780,1220,"apartment",1030,2,2,1,1,1,0,0,"nv","Nevada",58646,"D",3080156,110572,27.85656,0.64,1,48.8,8.9
"1571",94056,7043361172,1190,"apartment",1160,3,2,1,1,0,1,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1572",56849,7032437353,1396,"apartment",944,3,1,1,1,0,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1573",346170,7039737791,810,"apartment",660,1,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1574",117103,7040045818,965,"apartment",700,1,1,1,1,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1575",273254,7042412778,685,"apartment",1013,2,1,0,0,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1576",242765,7051123364,1676,"apartment",1408,3,2,1,1,1,0,0,"nm","New Mexico",47160,"D",2096829,121590,17.24508,0.97,0,37.4,1.8
"1577",337018,7044762477,850,"apartment",660,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1578",248927,7043953076,1050,"apartment",1000,2,1,1,1,1,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1579",344990,7029509512,1518,"apartment",684,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1580",356752,7038028328,959,"apartment",970,2,2,0,0,1,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"1581",316330,7045511905,929,"apartment",1132,2,1,0,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1582",121475,7044877530,559,"apartment",1050,3,2,0,0,1,0,1,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1583",303057,7045158177,968,"apartment",1013,1,1,0,0,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1584",313626,7027481899,875,"apartment",985,2,2,1,1,1,0,0,"tn","Tennessee",52375,"R",6708799,42144,159.1875,0.54,1,73.9,16.6
"1585",147941,7044586815,808,"apartment",900,2,1,1,1,1,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1586",280965,7025491277,1050,"apartment",763,2,1,1,1,0,1,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1587",51513,7046080949,2293,"apartment",961,2,2,1,1,0,1,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1588",99125,7045388994,1139,"apartment",1342,3,2,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1589",173297,7050704400,1450,"apartment",1300,2,2,1,1,0,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1590",340259,7042128562,475,"apartment",525,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1591",233248,7035895843,789,"apartment",811,1,1,1,1,0,0,0,"ne","Nebraska",59566,"R",1934408,77348,25.00915,1.5,1,79,4.5
"1592",74161,7043390051,1305,"apartment",1100,3,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1593",350511,7040032560,693,"apartment",857,2,1,0,0,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1594",10541,7049738182,1499,"apartment",878,2,2,1,1,0,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1595",370103,7048331364,1280,"apartment",933,2,2,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1596",324927,7007105508,509,"apartment",700,2,2,1,1,1,1,1,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1597",307674,7037067530,900,"apartment",950,2,2,0,0,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1598",314865,7039421343,1529,"apartment",1070,2,2,1,1,0,1,1,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1599",212389,7049981039,1240,"apartment",1017,2,2,1,1,0,0,0,"mt","Montana",55328,"D",1068778,147040,7.268621,0.8,1,86.3,0.4
"1600",143385,7047555329,688,"apartment",786,2,1,1,1,0,0,0,"ia","Iowa",59995,"R",3155070,56273,56.06721,1.43,0,85.9,3.3
"1601",182975,7047404573,1040,"apartment",960,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1602",262158,7027043295,25,"apartment",900,2,1,0,0,1,1,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1603",214607,7040310764,1485,"apartment",1311,3,2,1,1,0,1,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1604",268768,7048577735,1004,"apartment",610,1,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1605",57071,7041386123,925,"apartment",750,2,1,1,1,1,0,0,"co","Colorado",71953,"D",5758736,104094,55.32246,0.52,0,68.2,3.9
"1606",260462,7032833120,185,"apartment",300,1,1,0,0,1,0,1,"nd","North Dakota",63837,"R",754942,70698,10.67841,1.11,0,84.4,3
"1607",173672,7050399949,1290,"apartment",985,2,1,1,1,1,0,0,"md","Maryland",83242,"R",6045680,12406,487.319,1.05,0,50.7,29.4
"1608",183028,7046884634,1179,"apartment",670,2,1,1,1,0,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1609",65125,7044654821,895,"apartment",950,2,1.5,1,1,0,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1610",351880,7025189582,853,"apartment",485,1,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1611",157965,7042624515,725,"apartment",650,1,1,0,0,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1612",76341,7040386014,1544,"apartment",1099,2,2,0,0,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1613",133485,7038090188,700,"apartment",452,0,1,1,1,1,1,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1614",293179,7049006282,1320,"apartment",731,1,1,0,0,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1615",323482,7025821759,799,"apartment",900,2,1,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1616",341137,7045368856,1290,"apartment",1355,3,2,1,1,0,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1617",107195,7049927392,997,"apartment",767,1,1,0,0,1,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1618",243178,7050556766,600,"apartment",900,2,1,0,0,0,0,0,"nm","New Mexico",47160,"D",2096829,121590,17.24508,0.97,0,37.4,1.8
"1619",373616,7051254740,2026,"apartment",908,2,2,1,1,0,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1620",24796,7046877645,1536,"apartment",1205,3,2,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1621",41333,7048728397,1370,"apartment",821,2,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1622",32804,7041618598,1895,"apartment",800,2,1,0,0,0,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1623",370024,7019890868,985,"apartment",1100,3,2,1,1,0,1,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1624",162089,7045145717,939,"apartment",805,2,1,1,1,1,0,0,"ky","Kentucky",50247,"D",4467673,40408,110.5641,0.74,1,84.6,8
"1625",291561,7043046409,1415,"apartment",582,0,1,1,1,1,0,0,"pa","Pennslyvania",60905,"D",12787641,46054,277.6662,1.89,1,76.4,10.7
"1626",84231,7040004496,1299,"apartment",1000,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1627",268389,7049173608,775,"apartment",640,1,1,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1628",2329,7041272671,785,"apartment",851,1,1,1,1,1,0,0,"al","Alabama",49861,"R",4903185,52420,93.53653186,0.48,1,65.5,26.7
"1629",345335,7025039816,1295,"apartment",950,2,2,1,1,0,1,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1630",23177,7048428276,1289,"apartment",927,3,2,1,1,1,1,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1631",374465,7051182686,4458,"apartment",1223,2,2,1,1,0,1,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1632",66218,7025573067,820,"apartment",635,1,1,0,0,0,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1633",185092,7031356709,744,"apartment",950,2,1,1,1,1,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1634",323714,7049278964,854,"apartment",1148,3,2,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1635",285235,7050894511,1399,"apartment",947,2,2,1,0,0,0,0,"or","Oregon",63426,"D",4143625,98379,42.119,1.02,1,75.6,1.8
"1636",78508,7044514946,959,"apartment",750,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1637",228074,7041945082,1199,"apartment",1013,2,2,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1638",270789,7024859906,1185,"apartment",1402,5,2,1,1,1,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1639",225620,7033994778,949,"apartment",652,1,1,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1640",75321,7035282281,1699,"apartment",1000,2,2,1,1,0,1,1,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1641",252093,7041200020,1489,"apartment",1500,3,2,1,1,0,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1642",110897,7040602439,718,"apartment",600,1,1,1,1,0,0,0,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1643",250579,7045970556,2735,"apartment",1324,2,2,1,1,0,0,0,"ny","New York",67844,"D",19453561,54555,356.5862,1.88,0,55.1,14.3
"1644",22661,7044680236,685,"apartment",445,2,1,1,1,1,1,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
"1645",67893,7018805392,1199,"apartment",660,1,1,0,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1646",122189,7048365768,1765,"apartment",740,1,1,1,1,0,0,1,"id","Idaho",55583,"R",1787065,83569,21.38431,1.02,1,82,0.6
"1647",105951,7047734982,875,"apartment",900,1,1,0,0,0,0,1,"ga","Georgia",58756,"R",10617423,59425,178.6693,0.86,1,52.6,31.1
"1648",77285,7044866286,1499,"apartment",1104,2,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1649",74213,7040723636,837,"apartment",916,1,1,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1650",360290,7017014553,1429,"apartment",675,1,1,1,1,0,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1651",267087,7039439719,655,"apartment",840,2,1,1,1,0,0,0,"oh","Ohio",56111,"R",11659650,44826,260.1091,1.68,1,78.9,12.2
"1652",353202,7032307900,734,"apartment",1017,2,2,1,1,1,1,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1653",129077,7045128011,1650,"apartment",860,1,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1654",16099,7048688689,784,"apartment",560,1,1,1,1,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1655",361467,7046900254,1065,"apartment",896,2,1.5,1,1,1,0,0,"va","Virginia",72577,"D",8463587,42775,197.8629,0.99,1,61.7,18.8
"1656",209199,7020853132,1074,"apartment",1000,2,2,1,1,0,1,0,"ms","Mississippi",44717,"R",2976149,48432,61.45005,0.86,1,56.6,37.9
"1657",379981,7027708669,1210,"apartment",1193,2,2,1,1,1,0,0,"wi","Wisconsin",60773,"D",5790186,65496,88.40519,1.61,0,81.2,6.3
"1658",341201,7044516314,645,"apartment",825,2,1.5,1,1,1,0,0,"tx","Texas",60629,"R",28295273,268596,105.3451,2.06,1,41.9,11.8
"1659",375899,7044579442,1550,"apartment",600,1,1,1,0,1,0,0,"wa","Washington",74073,"D",7423362,71298,104.1174,0.88,0,68.6,3.5
"1660",127994,7050539455,1115,"apartment",600,0,1,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1661",197044,7027540293,1099,"apartment",1000,2,1,0,0,1,0,0,"mn","Minnesota",70315,"D",5639632,86936,64.87108,1.06,0,79.9,6.4
"1662",181930,7034614000,1875,"apartment",985,2,2,1,1,1,0,0,"ma","Massachusetts",79835,"R",6892503,10554,653.0702,1.21,0,71.5,7
"1663",189197,7044040716,950,"apartment",1450,3,1,0,0,0,0,0,"mi","Michigan",56697,"D",9986857,96714,103.2618,1.52,0,75,13.6
"1664",133842,7049116111,1304,"apartment",1055,2,2,1,1,1,0,0,"il","Illinois",65030,"D",12671821,57914,218.8041,2.13,0,61.2,14
"1665",220752,7027986131,870,"apartment",1085,2,2,1,1,1,0,0,"nc","North Carolina",53855,"D",10488084,53819,194.877,0.78,1,63,21.2
"1666",307231,7035800760,834,"apartment",660,1,1,1,1,1,0,0,"sc","South Carolina",52306,"R",5021268,32020,156.8166,0.63,1,63.6,26.8
"1667",240696,7045358109,1120,"apartment",650,1,1,1,1,1,0,0,"nj","New Jersey",81740,"D",8882190,8723,1018.249,2.31,0,54.8,12.8
"1668",100186,7024923870,360,"apartment",1209,3,2,1,1,1,0,0,"fl","Florida",55462,"R",21477737,65758,326.6179,1.05,1,53.8,15.4
"1669",65814,7048405180,675,"apartment",350,0,1,1,1,1,0,0,"ct","Connecticut",76348,"D",3565287,5543,643.2053,2,0,66.7,9.9
"1670",11048,7040964337,1400,"apartment",1005,2,2,1,1,1,0,0,"az","Arizona",59246,"R",7278717,113990,63.85399596,0.68,1,54.7,4.1
"1671",357197,7049173167,949,"apartment",516,1,1,1,1,0,0,0,"ut","Utah",71414,"R",3101042,84897,36.52711,0.65,1,78.3,1.2
"1672",40220,7049416187,1479,"apartment",772,1,1,1,1,1,0,0,"ca","California",75277,"D",39512223,163695,241.3770915,0.77,1,37,5.5
